交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
232,空頭進場,Short,2023-07-17 13:15,30078.0,1,35.76,0.12,-1506522.72,0,50.07,0.17,40.63,0.14
231,空頭出場,Trailing Stop,2023-07-17 00:30,30112.2,1,53.08,0.18,-1506558.48,0,66.72,0.22,62.68,0.21
231,空頭進場,Short,2023-07-17 00:30,30189.4,1,53.08,0.18,-1506558.48,0,66.72,0.22,62.68,0.21
230,多頭出場,Trailing Stop,2023-07-13 18:45,31195.1,1,50.17,0.16,-1506611.56,0,67.55,0.22,82.45,0.26
230,多頭進場,Long,2023-07-13 18:45,31120.0,1,50.17,0.16,-1506611.56,0,67.55,0.22,82.45,0.26
229,多頭出場,Trailing Stop,2023-07-13 16:45,31201.7,1,170.72,0.55,-1506661.73,0.01,186.80,0.6,163.50,0.53
229,多頭進場,Long,2023-07-13 16:45,31006.1,1,170.72,0.55,-1506661.73,0.01,186.80,0.6,163.50,0.53
228,空頭出場,Trailing Stop,2023-07-12 16:45,30451.1,1,42.81,0.14,-1506832.45,0,59.09,0.19,78.01,0.26
228,空頭進場,Short,2023-07-12 16:45,30518.3,1,42.81,0.14,-1506832.45,0,59.09,0.19,78.01,0.26
227,多頭出場,Trailing Stop,2023-07-12 13:30,30978.6,1,166.69,0.54,-1506875.26,0.01,180.99,0.59,128.31,0.42
227,多頭進場,Long,2023-07-12 13:30,30787.2,1,166.69,0.54,-1506875.26,0.01,180.99,0.59,128.31,0.42
226,空頭出場,Trailing Stop,2023-07-11 10:30,30348.8,1,32.20,0.11,-1507041.96,0,46.54,0.15,17.26,0.06
226,空頭進場,Short,2023-07-11 10:30,30405.3,1,32.20,0.11,-1507041.96,0,46.54,0.15,17.26,0.06
225,空頭出場,Trailing Stop,2023-07-10 23:00,30164.4,1,94.22,0.31,-1507074.15,0.01,110.99,0.37,64.81,0.21
225,空頭進場,Short,2023-07-10 23:00,30282.8,1,94.22,0.31,-1507074.15,0.01,110.99,0.37,64.81,0.21
224,多頭出場,Trailing Stop,2023-07-10 19:30,30495.9,1,135.57,0.45,-1507168.38,0.01,149.87,0.49,107.33,0.35
224,多頭進場,Long,2023-07-10 18:00,30336.0,1,135.57,0.45,-1507168.38,0.01,149.87,0.49,107.33,0.35
223,多頭出場,Close entry(s) order Long,2023-07-09 03:45,30260.5,153452.125757,-21967586.38,-0.47,-1507303.94,-107.37,529139.76,0.01,22273846.13,0.48
223,多頭進場,Long,2023-07-09 02:15,30379.4,153452.125757,-21967586.38,-0.47,-1507303.94,-107.37,529139.76,0.01,22273846.13,0.48
222,多頭出場,Trailing Stop,2023-07-06 08:45,30842.3,150586.790426,382044.71,0.01,20460282.43,1.9,2556054.16,0.06,1856138.80,0.04
222,多頭進場,Long,2023-07-06 08:45,30815.1,150586.790426,382044.71,0.01,20460282.43,1.9,2556054.16,0.06,1856138.80,0.04
221,多頭出場,Trailing Stop,2023-07-04 02:45,31293.2,145694.472041,652309.12,0.01,20078237.72,3.36,2913091.04,0.06,1821979.31,0.04
221,多頭進場,Long,2023-07-04 02:45,31263.7,145694.472041,652309.12,0.01,20078237.72,3.36,2913091.04,0.06,1821979.31,0.04
220,多頭出場,Trailing Stop,2023-07-03 16:15,30932.0,137674.193086,1069370.53,0.03,19425928.61,5.83,3075669.01,0.07,1701625.49,0.04
220,多頭進場,Long,2023-07-03 16:15,30899.5,137674.193086,1069370.53,0.03,19425928.61,5.83,3075669.01,0.07,1701625.49,0.04
219,多頭出場,Trailing Stop,2023-07-03 16:00,30948.1,59299.789787,10449920.44,0.57,18356558.08,132.17,11290746.39,0.62,3741750.32,0.21
219,多頭進場,Long,2023-07-03 15:45,30747.2,59299.789787,10449920.44,0.57,18356558.08,132.17,11290746.39,0.62,3741750.32,0.21
218,多頭出場,Close entry(s) order Long,2023-07-03 01:15,30647.1,72394.632215,-1745978.99,-0.08,7906637.64,-18.09,0,0,8213799.41,0.37
218,多頭進場,Long,2023-07-03 00:00,30646.7,72394.632215,-1745978.99,-0.08,7906637.64,-18.09,0,0,8213799.41,0.37
217,多頭出場,Trailing Stop,2023-07-02 23:30,30790.2,44309.604993,3744670.30,0.28,9652616.63,63.38,4392303.03,0.32,543786.97,0.04
217,多頭進場,Long,2023-07-02 23:30,30681.1,44309.604993,3744670.30,0.28,9652616.63,63.38,4392303.03,0.32,543786.97,0.04
216,多頭出場,Trailing Stop,2023-07-02 17:15,30706.7,22325.287321,2931242.36,0.43,5907946.33,98.47,3261269.93,0.48,786304.66,0.12
216,多頭進場,Long,2023-07-02 17:15,30550.9,22325.287321,2931242.36,0.43,5907946.33,98.47,3261269.93,0.48,786304.66,0.12
215,空頭出場,Trailing Stop,2023-06-30 15:30,30058.1,13868.057625,1127630.63,0.27,2976703.98,60.98,1406700.88,0.34,573657.75,0.14
215,空頭進場,Short,2023-06-30 15:30,30163.5,13868.057625,1127630.63,0.27,2976703.98,60.98,1406700.88,0.34,573657.75,0.14
214,空頭出場,Trailing Stop,2023-06-30 14:45,29506.4,2058.157157,1574653.40,2.52,1849073.35,573.81,1612117.12,2.58,29674.84,0.05
214,空頭進場,Short,2023-06-30 14:45,30295.4,2058.157157,1574653.40,2.52,1849073.35,573.81,1612117.12,2.58,29674.84,0.05
213,多頭出場,Trailing Stop,2023-06-29 11:30,30729.0,1298.781212,101250.13,0.25,274419.95,58.47,120720.93,0.3,47601.11,0.12
213,多頭進場,Long,2023-06-29 11:30,30626.5,1298.781212,101250.13,0.25,274419.95,58.47,120720.93,0.3,47601.11,0.12
212,空頭出場,Trailing Stop,2023-06-28 01:30,30459.0,1029.293534,35931.69,0.11,173169.83,26.18,51560.07,0.16,28724.82,0.09
212,空頭進場,Short,2023-06-28 01:30,30518.3,1029.293534,35931.69,0.11,173169.83,26.18,51560.07,0.16,28724.82,0.09
211,多頭出場,Trailing Stop,2023-06-27 15:30,30893.6,840.718521,25143.34,0.1,137238.14,22.43,39231.63,0.15,10370.77,0.04
211,多頭進場,Long,2023-06-27 15:30,30839.0,840.718521,25143.34,0.1,137238.14,22.43,39231.63,0.15,10370.77,0.04
210,多頭出場,Trailing Stop,2023-06-27 11:15,30693.7,639.068409,26886.68,0.14,112094.80,31.55,36394.41,0.19,7829.12,0.04
210,多頭進場,Long,2023-06-27 11:15,30627.1,639.068409,26886.68,0.14,112094.80,31.55,36394.41,0.19,7829.12,0.04
209,空頭出場,Close entry(s) order Short,2023-06-26 17:45,30196.3,427.455754,28215.02,0.22,85208.12,49.51,33420.80,0.26,76905.53,0.59
209,空頭進場,Short,2023-06-26 15:45,30286.5,427.455754,28215.02,0.22,85208.12,49.51,33420.80,0.26,76905.53,0.59
208,多頭出場,Trailing Stop,2023-06-23 16:45,31494.0,74.288292,47088.99,2.05,56993.10,475.4,48470.58,2.12,5908.45,0.26
208,多頭進場,Long,2023-06-23 16:45,30835.2,74.288292,47088.99,2.05,56993.10,475.4,48470.58,2.12,5908.45,0.26
207,多頭出場,Trailing Stop,2023-06-23 16:15,30986.0,14.524173,7968.55,1.8,9904.11,411.48,8206.66,1.86,653.08,0.15
207,多頭進場,Long,2023-06-23 16:15,30412.8,14.524173,7968.55,1.8,9904.11,411.48,8206.66,1.86,653.08,0.15
206,多頭出場,Trailing Stop,2023-06-21 15:30,29549.6,5.343777,1224.05,0.78,1935.56,171.8,1316.07,0.84,63.16,0.04
206,多頭進場,Long,2023-06-21 15:30,29297.0,5.343777,1224.05,0.78,1935.56,171.8,1316.07,0.84,63.16,0.04
205,多頭出場,Trailing Stop,2023-06-20 17:00,27087.9,4.904467,58.57,0.04,711.50,8.96,126.92,0.1,53.07,0.04
205,多頭進場,Long,2023-06-20 17:00,27054.3,4.904467,58.57,0.04,711.50,8.96,126.92,0.1,53.07,0.04
204,多頭出場,Trailing Stop,2023-06-20 01:45,27038.6,2.733206,289.50,0.39,652.93,79.44,327.54,0.45,164.72,0.22
204,多頭進場,Long,2023-06-20 01:30,26911.1,2.733206,289.50,0.39,652.93,79.44,327.54,0.45,164.72,0.22
203,多頭出場,Trailing Stop,2023-06-19 18:45,26657.5,2.63471,13.13,0.02,363.43,3.74,47.81,0.07,87.08,0.12
203,多頭進場,Long,2023-06-19 18:45,26631.2,2.63471,13.13,0.02,363.43,3.74,47.81,0.07,87.08,0.12
202,空頭出場,Trailing Stop,2023-06-18 21:15,26344.8,1.296319,178.45,0.52,350.29,103.25,194.71,0.57,50.30,0.15
202,空頭進場,Short,2023-06-18 21:15,26503.6,1.296319,178.45,0.52,350.29,103.25,194.71,0.57,50.30,0.15
201,多頭出場,Trailing Stop,2023-06-17 06:45,26747.2,1.182644,15.16,0.05,171.84,9.61,31.12,0.1,12.64,0.04
201,多頭進場,Long,2023-06-17 06:45,26713.0,1.182644,15.16,0.05,171.84,9.61,31.12,0.1,12.64,0.04
200,多頭出場,Trailing Stop,2023-06-16 17:00,25877.9,1,24.82,0.1,156.69,18.68,39.07,0.15,10.33,0.04
200,多頭進場,Long,2023-06-16 17:00,25832.4,1,24.82,0.1,156.69,18.68,39.07,0.15,10.33,0.04
199,多頭出場,Trailing Stop,2023-06-16 16:15,25680.5,1,49.08,0.19,131.87,58.58,62.66,0.24,36.94,0.14
199,多頭進場,Long,2023-06-16 16:15,25610.9,1,49.08,0.19,131.87,58.58,62.66,0.24,36.94,0.14
198,空頭出場,Trailing Stop,2023-06-12 19:00,25766.0,1,10.77,0.04,82.79,14.76,24.08,0.09,26.92,0.1
198,空頭進場,Short,2023-06-12 19:00,25797.4,1,10.77,0.04,82.79,14.76,24.08,0.09,26.92,0.1
197,空頭出場,Trailing Stop,2023-06-12 03:45,25634.6,1,67.46,0.26,72.01,1214.38,81.21,0.32,103.69,0.4
197,空頭進場,Short,2023-06-12 03:30,25722.6,1,67.46,0.26,72.01,1214.38,81.21,0.32,103.69,0.4
196,空頭出場,Trailing Stop,2023-06-12 03:15,25602.9,1,158.65,0.62,4.55,103.63,171.79,0.67,253.31,0.98
196,空頭進場,Short,2023-06-11 23:45,25782.1,1,158.65,0.62,4.55,103.63,171.79,0.67,253.31,0.98
195,多頭出場,Close entry(s) order Long,2023-06-11 23:30,25978.4,1,-176.04,-0.67,-154.09,-766.96,13.55,0.05,187.65,0.72
195,多頭進場,Long,2023-06-11 21:15,26133.6,1,-176.04,-0.67,-154.09,-766.96,13.55,0.05,187.65,0.72
194,多頭出場,Trailing Stop,2023-06-11 20:30,26091.1,1,19.24,0.07,21.95,518.61,32.58,0.13,37.42,0.14
194,多頭進場,Long,2023-06-11 20:30,26051.0,1,19.24,0.07,21.95,518.61,32.58,0.13,37.42,0.14
193,空頭出場,Trailing Stop,2023-06-10 19:45,25524.1,1,63.55,0.25,2.71,106.2,79.36,0.31,163.84,0.64
193,空頭進場,Short,2023-06-10 19:30,25608.1,1,63.55,0.25,2.71,106.2,79.36,0.31,163.84,0.64
192,空頭出場,Trailing Stop,2023-06-09 17:00,26432.3,1,11.74,0.04,-60.84,16.4,24.61,0.09,10.59,0.04
192,空頭進場,Short,2023-06-09 17:00,26465.2,1,11.74,0.04,-60.84,16.4,24.61,0.09,10.59,0.04
191,多頭出場,Trailing Stop,2023-06-06 18:30,26774.6,1,65.82,0.25,-72.58,47.9,81.93,0.31,10.67,0.04
191,多頭進場,Long,2023-06-06 18:30,26687.4,1,65.82,0.25,-72.58,47.9,81.93,0.31,10.67,0.04
190,空頭出場,Trailing Stop,2023-06-05 00:30,27105.3,1,5.60,0.02,-138.39,3.92,18.95,0.07,10.85,0.04
190,空頭進場,Short,2023-06-05 00:30,27132.6,1,5.60,0.02,-138.39,3.92,18.95,0.07,10.85,0.04
189,多頭出場,Trailing Stop,2023-06-03 17:30,27310.3,1,-4.34,-0.02,-144.00,-3.13,8.28,0.03,91.92,0.34
189,多頭進場,Long,2023-06-03 17:00,27292.8,1,-4.34,-0.02,-144.00,-3.13,8.28,0.03,91.92,0.34
188,多頭出場,Trailing Stop,2023-06-02 20:30,27276.6,3.031964,217.14,0.26,-139.66,61.03,257.49,0.31,240.35,0.29
188,多頭進場,Long,2023-06-02 20:00,27183.2,3.031964,217.14,0.26,-139.66,61.03,257.49,0.31,240.35,0.29
187,空頭出場,Close entry(s) order Short,2023-06-02 20:00,27183.2,2.031964,-626.72,-1.15,-356.79,-231.32,21.62,0.04,608.29,1.11
187,空頭進場,Short,2023-06-02 15:00,26896.4,2.031964,-626.72,-1.15,-356.79,-231.32,21.62,0.04,608.29,1.11
186,空頭出場,Trailing Stop,2023-05-31 03:45,27608.9,1.98721,5.97,0.01,269.93,2.25,32.09,0.06,110.00,0.2
186,空頭進場,Short,2023-05-31 03:15,27634.0,1.98721,5.97,0.01,269.93,2.25,32.09,0.06,110.00,0.2
185,多頭出場,Trailing Stop,2023-05-28 22:15,27647.5,1.904463,11.03,0.02,263.96,4.34,36.86,0.07,316.23,0.6
185,多頭進場,Long,2023-05-28 19:45,27619.6,1.904463,11.03,0.02,263.96,4.34,36.86,0.07,316.23,0.6
184,多頭出場,Trailing Stop,2023-05-28 01:45,27108.7,1.07553,110.52,0.38,252.93,77.07,124.23,0.43,73.99,0.25
184,多頭進場,Long,2023-05-28 01:45,26984.3,1.07553,110.52,0.38,252.93,77.07,124.23,0.43,73.99,0.25
183,多頭出場,Trailing Stop,2023-05-26 15:15,26837.9,1,234.33,0.88,142.40,257.71,247.17,0.93,10.63,0.04
183,多頭進場,Long,2023-05-26 15:15,26582.2,1,234.33,0.88,142.40,257.71,247.17,0.93,10.63,0.04
182,空頭出場,Close entry(s) order Short,2023-05-26 14:45,26536.8,1,-167.17,-0.63,-91.93,-219.26,0,0,199.66,0.76
182,空頭進場,Short,2023-05-26 13:45,26390.8,1,-167.17,-0.63,-91.93,-219.26,0,0,199.66,0.76
181,空頭出場,Trailing Stop,2023-05-25 14:45,26262.4,1,29.67,0.11,75.24,63.71,42.57,0.16,38.13,0.14
181,空頭進場,Short,2023-05-25 14:45,26313.1,1,29.67,0.11,75.24,63.71,42.57,0.16,38.13,0.14
180,多頭出場,Trailing Stop,2023-05-23 04:00,27222.6,1,81.56,0.3,45.57,233.1,94.85,0.35,27.05,0.1
180,多頭進場,Long,2023-05-23 04:00,27119.3,1,81.56,0.3,45.57,233.1,94.85,0.35,27.05,0.1
179,多頭出場,Trailing Stop,2023-05-21 02:00,27247.4,1,-3.39,-0.01,-35.99,-10.73,9.21,0.03,10.89,0.04
179,多頭進場,Long,2023-05-21 02:00,27229.0,1,-3.39,-0.01,-35.99,-10.73,9.21,0.03,10.89,0.04
178,多頭出場,Close entry(s) order Long,2023-05-20 20:00,27019.0,1,-132.56,-0.49,-32.60,-131.3,2.75,0.01,129.75,0.48
178,多頭進場,Long,2023-05-20 19:00,27129.9,1,-132.56,-0.49,-32.60,-131.3,2.75,0.01,129.75,0.48
177,空頭出場,Trailing Stop,2023-05-19 17:30,26786.0,1,62.54,0.23,99.96,162.76,77.05,0.29,95.45,0.36
177,空頭進場,Short,2023-05-19 17:00,26870.0,1,62.54,0.23,99.96,162.76,77.05,0.29,95.45,0.36
176,空頭出場,Trailing Stop,2023-05-18 16:45,27034.5,1,51.14,0.19,37.42,402.05,65.46,0.24,62.54,0.23
176,空頭進場,Short,2023-05-18 16:30,27107.3,1,51.14,0.19,37.42,402.05,65.46,0.24,62.54,0.23
175,空頭出場,Trailing Stop,2023-05-18 15:45,27010.1,1,148.42,0.55,-13.72,92.11,162.23,0.6,78.27,0.29
175,空頭進場,Short,2023-05-18 15:45,27180.2,1,148.42,0.55,-13.72,92.11,162.23,0.6,78.27,0.29
174,多頭出場,Trailing Stop,2023-05-18 13:15,27464.0,1,11.74,0.04,-162.14,6.79,24.73,0.09,10.97,0.04
174,多頭進場,Long,2023-05-18 13:15,27430.3,1,11.74,0.04,-162.14,6.79,24.73,0.09,10.97,0.04
173,多頭出場,Trailing Stop,2023-05-17 20:15,27421.1,1,106.51,0.39,-173.89,38.12,121.18,0.44,10.92,0.04
173,多頭進場,Long,2023-05-17 20:15,27292.7,1,106.51,0.39,-173.89,38.12,121.18,0.44,10.92,0.04
172,空頭出場,Trailing Stop,2023-05-16 10:45,27061.4,1,43.03,0.16,-280.40,13.34,56.05,0.21,15.95,0.06
172,空頭進場,Short,2023-05-16 10:45,27126.1,1,43.03,0.16,-280.40,13.34,56.05,0.21,15.95,0.06
171,多頭出場,Trailing Stop,2023-05-15 18:15,27646.6,1,29.90,0.11,-323.43,8.49,44.36,0.16,11.04,0.04
171,多頭進場,Long,2023-05-15 18:15,27594.6,1,29.90,0.11,-323.43,8.49,44.36,0.16,11.04,0.04
170,多頭出場,Trailing Stop,2023-05-15 17:30,27597.4,1,107.97,0.39,-353.33,23.46,121.61,0.44,123.19,0.45
170,多頭進場,Long,2023-05-15 17:30,27467.4,1,107.97,0.39,-353.33,23.46,121.61,0.44,123.19,0.45
169,多頭出場,Trailing Stop,2023-05-15 02:45,27275.9,1,144.15,0.53,-461.30,23.85,158.16,0.58,29.24,0.11
169,多頭進場,Long,2023-05-15 02:45,27110.0,1,144.15,0.53,-461.30,23.85,158.16,0.58,29.24,0.11
168,空頭出場,Close entry(s) order Short,2023-05-10 20:30,27675.4,1,-567.22,-2.09,-605.45,-1523.67,19.25,0.07,660.75,2.43
168,空頭進場,Short,2023-05-10 18:30,27130.1,1,-567.22,-2.09,-605.45,-1523.67,19.25,0.07,660.75,2.43
167,多頭出場,Trailing Stop,2023-05-10 14:45,28174.3,1,11.37,0.04,-38.23,23.4,26.04,0.09,11.26,0.04
167,多頭進場,Long,2023-05-10 14:45,28140.4,1,11.37,0.04,-38.23,23.4,26.04,0.09,11.26,0.04
166,多頭出場,Trailing Stop,2023-05-10 13:45,28166.3,1,158.74,0.57,-49.60,76.56,172.71,0.62,17.39,0.06
166,多頭進場,Long,2023-05-10 13:45,27985.1,1,158.74,0.57,-49.60,76.56,172.71,0.62,17.39,0.06
165,多頭出場,Trailing Stop,2023-05-05 15:45,29433.0,1,75.89,0.26,-208.34,26.8,92.17,0.31,11.73,0.04
165,多頭進場,Long,2023-05-05 15:45,29333.6,1,75.89,0.26,-208.34,26.8,92.17,0.31,11.73,0.04
164,空頭出場,Trailing Stop,2023-05-05 14:00,28887.5,1,44.36,0.15,-284.23,13.54,59.92,0.21,155.58,0.54
164,空頭進場,Short,2023-05-05 13:45,28955.0,1,44.36,0.15,-284.23,13.54,59.92,0.21,155.58,0.54
163,多頭出場,Trailing Stop,2023-05-05 03:00,29547.8,1,213.46,0.73,-328.60,39.45,228.48,0.78,99.92,0.34
163,多頭進場,Long,2023-05-05 02:45,29310.8,1,213.46,0.73,-328.60,39.45,228.48,0.78,99.92,0.34
162,多頭出場,Trailing Stop,2023-05-03 22:30,29045.5,1,186.45,0.65,-542.05,25.63,204.47,0.71,11.53,0.04
162,多頭進場,Long,2023-05-03 22:30,28835.9,1,186.45,0.65,-542.05,25.63,204.47,0.71,11.53,0.04
161,空頭出場,Close entry(s) order Short,2023-05-03 22:15,28600.0,1,-337.15,-1.19,-728.50,-86.37,8.29,0.03,365.31,1.29
161,空頭進場,Short,2023-05-03 20:15,28285.6,1,-337.15,-1.19,-728.50,-86.37,8.29,0.03,365.31,1.29
160,多頭出場,Close entry(s) order Long,2023-05-03 19:00,28559.2,1,-177.41,-0.62,-391.35,-83.31,15.91,0.06,331.09,1.15
160,多頭進場,Long,2023-05-03 18:45,28713.7,1,-177.41,-0.62,-391.35,-83.31,15.91,0.06,331.09,1.15
159,多頭出場,Trailing Stop,2023-05-02 16:45,28705.4,1,30.06,0.1,-213.94,12.37,47.14,0.16,11.46,0.04
159,多頭進場,Long,2023-05-02 16:45,28652.4,1,30.06,0.1,-213.94,12.37,47.14,0.16,11.46,0.04
158,多頭出場,Trailing Stop,2023-04-30 16:00,29683.0,1,282.38,0.96,-243.99,53.75,296.05,1.01,11.75,0.04
158,多頭進場,Long,2023-04-30 16:00,29377.0,1,282.38,0.96,-243.99,53.75,296.05,1.01,11.75,0.04
157,多頭出場,Close entry(s) order Long,2023-04-27 02:30,28834.6,1.175176,-682.06,-1.97,-526.37,-435.29,54.70,0.16,1024.11,2.96
157,多頭進場,Long,2023-04-27 01:30,29391.7,1.175176,-682.06,-1.97,-526.37,-435.29,54.70,0.16,1024.11,2.96
156,空頭出場,Trailing Stop,2023-04-26 22:15,28079.5,1,101.09,0.36,155.69,181.8,123.82,0.44,92.38,0.33
156,空頭進場,Short,2023-04-26 22:15,28203.1,1,101.09,0.36,155.69,181.8,123.82,0.44,92.38,0.33
155,空頭出場,Trailing Stop,2023-04-26 20:45,27651.6,1,585.94,2.07,54.60,110.48,604.40,2.14,51.40,0.18
155,空頭進場,Short,2023-04-26 20:45,28259.9,1,585.94,2.07,54.60,110.48,604.40,2.14,51.40,0.18
154,多頭出場,Trailing Stop,2023-04-25 21:15,27965.8,1,93.47,0.34,-531.33,14.98,108.86,0.39,40.04,0.14
154,多頭進場,Long,2023-04-25 21:15,27850.0,1,93.47,0.34,-531.33,14.98,108.86,0.39,40.04,0.14
153,多頭出場,Trailing Stop,2023-04-25 19:15,27731.4,1,54.45,0.2,-624.81,8.03,68.94,0.25,45.86,0.17
153,多頭進場,Long,2023-04-25 19:15,27654.8,1,54.45,0.2,-624.81,8.03,68.94,0.25,45.86,0.17
152,空頭出場,Trailing Stop,2023-04-24 16:15,27226.2,1,65.18,0.24,-679.25,8.77,80.07,0.29,115.73,0.42
152,空頭進場,Short,2023-04-24 15:45,27313.2,1,65.18,0.24,-679.25,8.77,80.07,0.29,115.73,0.42
151,空頭出場,Trailing Stop,2023-04-24 08:00,27380.8,1,131.23,0.48,-744.44,15,144.99,0.53,11.11,0.04
151,空頭進場,Short,2023-04-24 08:00,27534.0,1,131.23,0.48,-744.44,15,144.99,0.53,11.11,0.04
150,多頭出場,Trailing Stop,2023-04-24 02:00,27960.6,1,144.70,0.52,-875.67,14.19,159.28,0.57,12.62,0.05
150,多頭進場,Long,2023-04-24 02:00,27793.6,1,144.70,0.52,-875.67,14.19,159.28,0.57,12.62,0.05
149,空頭出場,Trailing Stop,2023-04-23 20:00,27408.8,1,12.76,0.05,-1020.37,1.24,27.32,0.1,10.98,0.04
149,空頭進場,Short,2023-04-23 20:00,27443.5,1,12.76,0.05,-1020.37,1.24,27.32,0.1,10.98,0.04
148,空頭出場,Trailing Stop,2023-04-23 02:45,27460.2,1,13.32,0.05,-1033.13,1.27,27.50,0.1,164.50,0.6
148,空頭進場,Short,2023-04-23 01:45,27495.5,1,13.32,0.05,-1033.13,1.27,27.50,0.1,164.50,0.6
147,空頭出場,Trailing Stop,2023-04-19 07:30,30072.7,1,3.23,0.01,-1046.44,0.31,17.96,0.06,32.04,0.11
147,空頭進場,Short,2023-04-19 07:30,30100.0,1,3.23,0.01,-1046.44,0.31,17.96,0.06,32.04,0.11
146,多頭出場,Close entry(s) order Long,2023-04-18 19:00,30013.4,8.733935,-2213.20,-0.84,-1049.68,-190.05,168.59,0.06,2223.63,0.84
146,多頭進場,Long,2023-04-18 15:45,30242.7,8.733935,-2213.20,-0.84,-1049.68,-190.05,168.59,0.06,2223.63,0.84
145,多頭出場,Trailing Stop,2023-04-18 12:45,30374.7,6.671209,275.03,0.14,1163.52,30.92,378.10,0.19,405.77,0.2
145,多頭進場,Long,2023-04-18 12:45,30309.2,6.671209,275.03,0.14,1163.52,30.92,378.10,0.19,405.77,0.2
144,空頭出場,Trailing Stop,2023-04-16 22:00,30264.5,6.321514,46.63,0.02,888.49,5.53,139.59,0.07,680.94,0.36
144,空頭進場,Short,2023-04-16 21:15,30296.1,6.321514,46.63,0.02,888.49,5.53,139.59,0.07,680.94,0.36
143,多頭出場,Trailing Stop,2023-04-16 20:00,30558.4,4.677013,219.27,0.15,841.87,35.16,283.92,0.2,352.15,0.25
143,多頭進場,Long,2023-04-16 20:00,30487.1,4.677013,219.27,0.15,841.87,35.16,283.92,0.2,352.15,0.25
142,多頭出場,Trailing Stop,2023-04-14 01:45,30764.9,4.10971,75.64,0.06,622.60,13.8,139.37,0.11,50.50,0.04
142,多頭進場,Long,2023-04-14 01:45,30721.9,4.10971,75.64,0.06,622.60,13.8,139.37,0.11,50.50,0.04
141,多頭出場,Trailing Stop,2023-04-13 15:45,30553.1,1.90886,293.45,0.51,546.96,115.3,322.12,0.56,29.11,0.05
141,多頭進場,Long,2023-04-13 15:45,30375.0,1.90886,293.45,0.51,546.96,115.3,322.12,0.56,29.11,0.05
140,多頭出場,Trailing Stop,2023-04-10 18:00,29295.7,1,239.27,0.82,253.51,1569.36,255.29,0.88,52.71,0.18
140,多頭進場,Long,2023-04-10 18:00,29033.1,1,239.27,0.82,253.51,1569.36,255.29,0.88,52.71,0.18
139,多頭出場,Trailing Stop,2023-04-09 22:30,28397.5,1,70.02,0.25,14.25,127.84,83.88,0.3,98.22,0.35
139,多頭進場,Long,2023-04-09 22:30,28304.8,1,70.02,0.25,14.25,127.84,83.88,0.3,98.22,0.35
138,多頭出場,Trailing Stop,2023-04-09 20:15,28288.9,1,190.35,0.68,-55.77,77.66,203.37,0.72,11.63,0.04
138,多頭進場,Long,2023-04-09 20:15,28076.0,1,190.35,0.68,-55.77,77.66,203.37,0.72,11.63,0.04
137,空頭出場,Trailing Stop,2023-04-09 07:15,27906.1,1,11.56,0.04,-246.13,4.5,23.82,0.09,19.38,0.07
137,空頭進場,Short,2023-04-09 07:15,27940.0,1,11.56,0.04,-246.13,4.5,23.82,0.09,19.38,0.07
136,多頭出場,Trailing Stop,2023-04-08 07:00,28148.4,1,-6.01,-0.02,-257.69,-2.4,6.85,0.02,11.25,0.04
136,多頭進場,Long,2023-04-08 07:00,28131.9,1,-6.01,-0.02,-257.69,-2.4,6.85,0.02,11.25,0.04
135,多頭出場,Trailing Stop,2023-04-05 01:45,28741.8,2,602.67,1.06,-251.68,70.62,632.07,1.11,39.73,0.07
135,多頭進場,Long,2023-04-05 01:45,28417.6,2,602.67,1.06,-251.68,70.62,632.07,1.11,39.73,0.07
134,空頭出場,Close entry(s) order Short,2023-04-05 01:45,28417.6,1,-453.16,-1.62,-854.35,-113.24,23.01,0.08,524.19,1.87
134,空頭進場,Short,2023-04-04 16:30,27987.0,1,-453.16,-1.62,-854.35,-113.24,23.01,0.08,524.19,1.87
133,多頭出場,Trailing Stop,2023-04-03 09:30,28456.1,1,63.87,0.23,-401.19,13.76,79.15,0.28,89.45,0.32
133,多頭進場,Long,2023-04-03 09:30,28369.5,1,63.87,0.23,-401.19,13.76,79.15,0.28,89.45,0.32
132,空頭出場,Trailing Stop,2023-03-30 16:45,28150.2,1,75.94,0.27,-465.06,14.06,91.00,0.32,241.40,0.85
132,空頭進場,Short,2023-03-30 15:15,28248.7,1,75.94,0.27,-465.06,14.06,91.00,0.32,241.40,0.85
131,多頭出場,Trailing Stop,2023-03-30 03:30,29180.3,1,351.11,1.22,-541.00,39.4,367.28,1.27,11.92,0.04
131,多頭進場,Long,2023-03-30 03:30,28806.0,1,351.11,1.22,-541.00,39.4,367.28,1.27,11.92,0.04
130,多頭出場,Trailing Stop,2023-03-23 15:45,28662.5,1,124.33,0.44,-892.10,12.24,142.69,0.5,11.41,0.04
130,多頭進場,Long,2023-03-23 15:45,28515.3,1,124.33,0.44,-892.10,12.24,142.69,0.5,11.41,0.04
129,空頭出場,Trailing Stop,2023-03-22 19:00,27083.8,1,913.06,3.26,-1016.43,47.35,932.59,3.33,12.61,0.04
129,空頭進場,Short,2023-03-22 19:00,28018.9,1,913.06,3.26,-1016.43,47.35,932.59,3.33,12.61,0.04
